line_id,document_no,doc_type,original_document_no,document_date,rep_code,customer_code,country,sku,quantity,unit_list_price_local,discount_pct,net_amount_local,currency,exported_at
L0019399,INV-2025-009413,INV,,2025-05-06,REP-001,CUST-00261,Egypt,DV-AP,5.0,22468.72,0.0434,107467.89,EGP,2026-01-05 06:00:00
L0026931,INV-2025-013058,INV,,02/10/2025,REP-073,CUST-00750,United Arab Emirates,CL-IAAS-S,5.0,6610.5,0.0812,30368.64,AED,2026-01-05 06:00:00
L0003972,INV-2024-001959,INV,,2024-04-05,REP-045,CUST-00463,Saudi Arabia,DV-AP,3.0,1687.5,0.106,4525.88,SAR,2026-01-05 06:00:00
L0001649,INV-2024-000812,INV,,2024-02-27,REP-042,CUST-00573,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0852,8233.2,SAR,2026-01-05 06:00:00
L0003131,INV-2024-001531,INV,,2024-03-05,REP-061,CUST-00811,UAE,CN-FIB-100,5.0,8814.0,0.2177,34475.96,AED,2026-01-05 06:00:00
L0024625,INV-2025-011952,INV,,2025-09-28,REP-019,CUST-00142,Egypt, dv-ap,5.0,22527.72,0.0361,108572.35,EGP,2026-01-05 06:00:00
L0030643,INV-2025-014847,INV,,2025-12-13,REP-080,CUST-00905,Oman,CN-FIB-100,1.0,922.8,0.0648,863.0,OMR,2026-01-05 06:00:00
L0018230,INV-2025-008832,INV,,2025-04-05,REP-029,CUST-00378,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.1093,8016.3,SAR,2026-01-05 06:00:00
L0000157,INV-2024-000066,INV,,2024-01-04,REP-013,CUST-00262,Egypt,CL-BKP,1.0,37080.0,0.0444,35433.65,EGP,2026-01-05 06:00:00
L0013807,INV-2024-006652,INV,,2024-12-07,REP-055,CUST-00772,UAE,CL-PROD,3.0,5508.75,0.0748,15290.09,AED,2026-01-05 06:00:00
L0001660,INV-2024-000820,INV,,2024-02-25,REP-043,CUST-00461,Saudi Arabia,CL-IAAS-S,2.0,6750.0,0.0157,13288.05,SAR,2026-01-05 06:00:00
L0007910,INV-2024-003850,INV,,2024-08-31,REP-001,CUST-00007,Egypt,CN-SDWAN,2.0,172157.76,0.1512,292255.01,EGP,2026-01-05 06:00:00
L0010825,INV-2024-005244,INV,,2024-10-06,REP-045,CUST-00573,Saudi Arabia,CN-FIB-100,1.0,9000.0,0.0888,8200.8,SAR,2026-01-05 06:00:00
L0012571,INV-2024-006054,INV,,2024-11-27,REP-067,CUST-00870,Oman,CL-IAAS-S,1.0,692.1,0.0514,656.53,OMR,2026-01-05 06:00:00
L0008286,INV-2024-004055,INV,,2024-08-30,REP-026,CUST-00331,Egypt,CY-EDR,1.0,143464.8,0.2154,112562.48,EGP,2026-01-05 06:00:00
L0007147,INV-2024-003506,INV,,2024-07-28,REP-020,CUST-00170,Egypt ,CL-BKP,1.0,58137.24,0.0642,54404.83,EGP,2026-01-05 06:00:00
L0022048,INV-2025-010709,INV,,2025-07-27,REP-007,CUST-00046,Egypt,MS-HELP,1.0,237724.8,0.1048,212811.24,EGP,2026-01-05 06:00:00
L0023729,INV-2025-011527,INV,,2025-08-01,REP-070,CUST-00441,Saudi Arabia,CN-SDWAN,1.0,13500.0,0.1445,11549.25,SAR,2026-01-05 06:00:00
L0013987,INV-2024-006731,INV,,07/12/2024,REP-063,CUST-00776,uae,CN-FIB-100,1.0,8814.0,0.1866,7169.31,AED,2026-01-05 06:00:00
L0029522,INV-2025-014338,INV,,2025-12-28,REP-093,CUST-00341,Egypt,DV-RTR,1.0,55499.07,0.1975,44538.0,EGP,2026-01-05 06:00:00
L0008410,INV-2024-004102,INV,,2024-08-22,REP-070,CUST-00429,Saudi Arabia,DV-RTR,6.0,4125.0,0.118,21829.5,SAR,2026-01-05 06:00:00
L0015479,INV-2025-007451,INV,,2025-02-15,REP-082,CUST-00013,Egypt,MS-HELP,2.0,235740.96,0.1813,386002.25,EGP,2026-01-05 06:00:00
L0007091,INV-2024-003474,INV,,2024-07-24,REP-018,CUST-00125,Egypt,CN-FIB-100,1.0,116274.48,0.092,105577.23,EGP,2026-01-05 06:00:00
L0019973,INV-2025-009698,INV,,2025-05-31,REP-048,CUST-00731,UAE,CN-FIB-100,2.0,8814.0,0.1578,14846.3,AED,2026-01-05 06:00:00
L0021432,INV-2025-010423,INV,,2025-06-21,REP-046,CUST-00469,Saudi Arabia,PS-IMPL,1.0,3000.0,0.0776,2767.2,SAR,2026-01-05 06:00:00
L0014211,INV-2025-006841,INV,,2025-01-29,REP-004,CUST-00048,Egypt,CY-EDR,1.0,149036.1,0.1043,133491.63,EGP,2026-01-05 06:00:00
L0002337,INV-2024-001131,INV,,2024-03-29,REP-012,CUST-00306,Egypt,CY-EDR,1.0,142239.9,0.0678,132596.03,EGP,2026-01-05 06:00:00
L0008299,INV-2024-004062,INV,,2024-08-06,REP-027,CUST-00362,Egypt,DV-SW48,3.0,105207.52,0.1561,266353.88,EGP,2026-01-05 06:00:00
L0026302,INV-2025-012765,INV,,2025-10-21,REP-024,CUST-00361,Egypt,CL-BKP,1.0,59472.72,0.2097,47001.29,EGP,2026-01-05 06:00:00
L0013671,INV-2024-006602,INV,,2024-12-08,REP-048,CUST-00726,UAE,CL-IAAS-L,1.0,27543.75,0.1728,22784.19,AED,2026-01-05 06:00:00
L0001497,INV-2024-000731,INV,,2024-02-13,REP-033,CUST-00377,Saudi Arabia,MS-HELP,1.0,18000.0,0.0873,16428.6,SAR,2026-01-05 06:00:00
L0030211,INV-2025-014645,INV,,2025-12-06,REP-056,CUST-00725,UAE,CL-PROD,4.0,5508.75,0.093,19985.74,AED,2026-01-05 06:00:00
L0019528,INV-2025-009479,INV,,2025-05-30,REP-026,CUST-00375,Egypt,CN-FIB-100,1.0,119833.2,0.1729,99114.04,EGP,2026-01-05 06:00:00
L0024824,INV-2025-012053,INV,,2025-09-27,REP-026,CUST-00352,Egypt,CL-BKP,1.0,60073.92,0.1953,48341.48,EGP,2026-01-05 06:00:00
L0004343,INV-2024-002140,INV,,2024-05-30,REP-001,CUST-00038,Egypt,CL-IAAS-S,2.0,86192.46,0.1506,146423.75,EGP,2026-01-05 06:00:00
L0018121,INV-2025-008786,INV,,2025-04-14,REP-025,CUST-00361,Egypt,DV-AP,20.0,22109.85,0.203,352431.01,EGP,2026-01-05 06:00:00
L0030310,INV-2025-014680,INV,,2025-12-27,REP-094,CUST-00718,UAE,DV-SW48,2.0,8079.5,0.1265,14114.89,AED,2026-01-05 06:00:00
L0000978,INV-2024-000461,INV,,2024-02-27,REP-003,CUST-00047,Egypt,CY-EDR,1.0,92700.0,0.1119,82326.87,EGP,2026-01-05 06:00:00
L0018626,INV-2025-009038,INV,,2025-04-13,REP-048,CUST-00773,UAE,CY-EDR,3.0,11017.5,0.1816,27050.17,AED,2026-01-05 06:00:00
L0006836,INV-2024-003353,INV,,2024-07-18,REP-003,CUST-00043,Egypt,CY-EDR,1.0,145343.1,0.1273,126840.92,EGP,2026-01-05 06:00:00
L0021775,INV-2025-010575,INV,,2025-06-03,REP-086,CUST-00795,UAE,CY-EDR,1.0,11017.5,0.2179,8616.79,AED,2026-01-05 06:00:00
L0017604,INV-2025-008511,INV,,2025-03-28,REP-073,CUST-00797,UAE,DV-RTR,6.0,4039.75,0.1453,20716.65,AED,2026-01-05 06:00:00
L0010707,INV-2024-005173,INV,,2024-10-04,REP-038,CUST-00697,Saudi Arabia,CL-PROD,2.0,5625.0,0.0547,10634.62,SAR,2026-01-05 06:00:00
L0008728,INV-2024-004246,INV,,2024-08-19,REP-063,CUST-00777,UAE,DV-SW48,4.0,8079.5,0.153,27373.35,AED,2026-01-05 06:00:00
L0013507,INV-2024-006510,INV,,2024-12-19,REP-043,CUST-00665,Saudi Arabia,CL-BKP,2.0,4500.0,0.0488,8560.8,SAR,2026-01-05 06:00:00
L0016892,INV-2025-008177,INV,,2025-03-28,REP-001,CUST-00310,Egypt,CY-EDR,1.0,146846.7,0.0228,143498.6,EGP,2026-01-05 06:00:00
L0027080,INV-2025-013121,INV,,2025-10-31,REP-089,CUST-00788,UAE,CL-IAAS-S,6.0,6610.5,0.2469,29870.21,AED,2026-01-05 06:00:00
L0000456,INV-2024-000218,INV,,2024-01-17,REP-036,CUST-00416,Saudi Arabia,MS-HELP,1.0,18000.0,0.1519,15265.8,SAR,2026-01-05 06:00:00
L0016963,INV-2025-008216,INV,,2025-03-22,REP-023,CUST-00336,Egypt,CL-BKP,1.0,58738.68,0.1673,48911.7,EGP,2026-01-05 06:00:00
L0009424,INV-2024-004579,INV,,2024-09-27,REP-032,CUST-00428,Saudi Arabia,MS-HELP,1.0,18000.0,0.0759,16633.8,SAR,2026-01-05 06:00:00
L0012521,INV-2024-006026,INV,,2024-11-26,REP-065,CUST-00856,Oman,CN-FIB-100,1.0,922.8,0.0147,909.23,OMR,2026-01-05 06:00:00
L0015118,INV-2025-007278,INV,,2025-01-16,REP-055,CUST-00765,UAE,CL-IAAS-S,6.0,6610.5,0.0933,35962.44,AED,2026-01-05 06:00:00
L0004202,INV-2024-002064,INV,,2024-04-19,REP-060,CUST-00799,UAE,DV-SW48,2.0,8079.5,0.198,12959.52,AED,2026-01-05 06:00:00
L0006556,INV-2024-003212,INV,,2024-06-24,REP-056,CUST-00727,UAE,MS-HELP,1.0,17628.0,0.0877,16082.02,AED,2026-01-05 06:00:00
L0024048,INV-2025-011672,INV,,2025-08-12,REP-073,CUST-00762,UAE,CN-FIB-100,1.0,8814.0,0.0979,7951.11,AED,2026-01-05 06:00:00
L0022476,INV-2025-010929,INV,,2025-07-07,REP-037,CUST-00421,Saudi Arabia,CY-EDR,1.0,11250.0,0.1019,10103.62,SAR,2026-01-05 06:00:00
L0009479,INV-2024-004600,INV,,2024-09-16,REP-070,CUST-00384,Saudi Arabia,CY-EDR,1.0,11250.0,0.113,9978.75,SAR,2026-01-05 06:00:00
L0023337,INV-2025-011335,INV,,2025-08-27,REP-011,CUST-00257,Egypt,CY-EDR,1.0,149589.9,0.0566,141123.11,EGP,2026-01-05 06:00:00
L0014522,INV-2025-007004,INV,,2025-01-20,REP-001,CUST-00284,Egypt,CY-EDR,1.0,149036.1,0.0414,142866.01,EGP,2026-01-05 06:00:00
L0007687,INV-2024-003743,INV,,29/07/2024,REP-057,CUST-00786,UAE,CN-SDWAN,1.0,13221.0,0.1844,10783.05,AED,2026-01-05 06:00:00
L0013592,INV-2024-006558,INV,,2024-12-29,REP-046,CUST-00565,Saudi Arabia,CL-IAAS-L,1.0,28125.0,0.0732,26066.25,SAR,2026-01-05 06:00:00
L0012628,INV-2024-006085,INV,,2024-12-28,REP-002,CUST-00043,Egypt,CY-EDR,2.0,143291.7,0.1406,246289.77,EGP,2026-01-05 06:00:00
L0027627,INV-2025-013412,INV,,2025-11-30,REP-019,CUST-00147,Egypt,DV-RTR,3.0,55158.51,0.0782,152535.34,EGP,2026-01-05 06:00:00
L0028974,INV-2025-014044,INV,,2025-12-27,REP-006,CUST-00059,Egypt,MS-COLO,1.0,484355.52,0.114,429138.99,EGP,2026-01-05 06:00:00
L0017857,INV-2025-008639,INV,,2025-04-27,REP-013,CUST-00304,Egypt,CL-BKP,1.0,58959.6,0.0618,55315.9,EGP,2026-01-05 06:00:00
L0020893,INV-2025-010160,INV,,2025-06-26,REP-021,CUST-00357,Egypt,DV-SW48,2.0,110235.62,0.1842,179860.44,EGP,2026-01-05 06:00:00
L0002169,INV-2024-001060,INV,,2024-03-29,REP-003,CUST-00020,Egypt,CY-EDR,1.0,142239.9,0.131,123606.47,EGP,2026-01-05 06:00:00
L0029299,INV-2025-014224,INV,,2025-12-21,REP-001,CUST-00122,Egypt ,CN-FIB-100,1.0,121088.88,0.0161,119139.35,EGP,2026-01-05 06:00:00
L0019730,INV-2025-009571,INV,,2025-05-29,REP-040,CUST-00633,Saudi Arabia,DV-AP,1.0,1687.5,0.0,1687.5,SAR,2026-01-05 06:00:00
L0018988,INV-2025-009209,INV,,2025-04-15,REP-084,CUST-00858,Oman,CN-FIB-100,1.0,922.8,0.0915,838.36,OMR,2026-01-05 06:00:00
L0010260,INV-2024-004960,INV,,2024-10-20,REP-009,CUST-00018,Egypt,CL-PROD,1.0,72994.5,0.0784,67271.73,EGP,2026-01-05 06:00:00
L0004324,INV-2024-002131,INV,,2024-04-18,REP-069,CUST-00867,Oman,CN-FIB-100,1.0,922.8,0.0406,885.33,OMR,2026-01-05 06:00:00
L0011103,INV-2024-005360,INV,,2024-10-31,REP-061,CUST-00776,UAE,CN-SDWAN,5.0,13221.0,0.2048,52566.7,AED,2026-01-05 06:00:00
L0012672,INV-2024-006100,INV,,2024-12-23,REP-004,CUST-00070,Egypt,CN-FIB-100,2.0,114633.36,0.095,207486.38,EGP,2026-01-05 06:00:00
L0005244,INV-2024-002591,INV,,2024-05-03,REP-053,CUST-00723,UAE,MS-HELP,2.0,17628.0,0.055,33316.92,AED,2026-01-05 06:00:00
L0021708,INV-2025-010543,INV,,2025-06-30,REP-061,CUST-00780,UAE,DV-RTR,2.0,4039.75,0.2592,5985.29,AED,2026-01-05 06:00:00
L0014542,INV-2025-007012,INV,,2025-01-03,REP-001,CUST-00292,Egypt,CN-FIB-100,1.0,119228.88,0.0482,113482.05,EGP,2026-01-05 06:00:00
L0028306,INV-2025-013735,INV,,2025-11-28,REP-076,CUST-00651,saudi arabia,DV-AP,3.0,1687.5,0.0768,4673.7,SAR,2026-01-05 06:00:00
L0025343,INV-2025-012289,INV,,2025-09-30,REP-050,CUST-00733,UAE,CN-SDWAN,3.0,13221.0,0.1362,34260.9,AED,2026-01-05 06:00:00
L0027190,INV-2025-013181,INV,,2025-10-12,REP-080,CUST-00907,Oman,MS-HELP,1.0,1845.6,0.0741,1708.84,OMR,2026-01-05 06:00:00
L0018658,INV-2025-009050,INV,,2025-04-30,REP-051,CUST-00744,United Arab Emirates,CN-SDWAN,1.0,13221.0,0.135,11436.16,AED,2026-01-05 06:00:00
L0007131,INV-2024-003495,INV,,2024-07-29,REP-019,CUST-00096,Egypt,CL-BKP,1.0,58137.24,0.0318,56288.48,EGP,2026-01-05 06:00:00
L0010273,INV-2024-004967,INV,,2024-10-09,REP-010,CUST-00189,Egypt,DV-AP,2.0,21898.35,0.0076,43463.85,EGP,2026-01-05 06:00:00
L0008375,INV-2024-004091,INV,,2024-08-04,REP-035,CUST-00422,Saudi Arabia,MS-HELP,1.0,18000.0,0.0749,16651.8,SAR,2026-01-05 06:00:00
L0016881,INV-2025-008172,INV,,2025-03-29,REP-001,CUST-00274,Egypt,MS-HELP,1.0,234954.72,0.0619,220411.02,EGP,2026-01-05 06:00:00
L0018903,INV-2025-009157,INV,,2025-04-03,REP-067,CUST-00960,Oman,CL-BKP,2.0,461.4,0.0657,862.17,OMR,2026-01-05 06:00:00
L0001262,INV-2024-000620,INV,,2024-02-20,REP-019,CUST-00180,Egypt,CN-FIB-100,1.0,74160.0,0.0083,73544.47,EGP,2026-01-05 06:00:00
L0023795,INV-2025-011561,INV,,2025-08-19,REP-042,CUST-00510,Saudi Arabia,CL-IAAS-S,1.0,6750.0,0.0822,6195.15,SAR,2026-01-05 06:00:00
L0021159,INV-2025-010266,INV,,2025-06-15,REP-075,CUST-00425,Saudi Arabia,CL-BKP,3.0,4500.0,0.1167,11924.55,SAR,2026-01-05 06:00:00
L0007007,INV-2024-003425,INV,,2024-07-31,REP-013,CUST-00195,Egypt,CL-IAAS-S,1.0,87205.86,0.063,81711.89,EGP,2026-01-05 06:00:00
L0026223,INV-2025-012725,INV,,2025-10-27,REP-077,CUST-00273,Egypt,DV-AP,3.0,22302.27,0.0473,63742.12,EGP,2026-01-05 06:00:00
L0024468,INV-2025-011859,INV,,2025-09-13,REP-011,CUST-00075,Egypt,CN-FIB-100,1.0,120147.84,0.0523,113864.11,EGP,2026-01-05 06:00:00
L0015600,INV-2025-007525,INV,,2025-02-24,REP-017,CUST-00173,Egypt,DV-AP,6.0,22100.72,0.0277,128931.18,EGP,2026-01-05 06:00:00
L0011995,INV-2024-005780,INV,,2024-11-30,REP-040,CUST-00557,Saudi Arabia,CL-PROD,1.0,5625.0,0.0222,5500.12,SAR,2026-01-05 06:00:00
L0017618,INV-2025-008517,INV,,2025-03-20,REP-065,CUST-00866,Oman,CL-PROD,1.0,576.75,0.0,576.75,OMR,2026-01-05 06:00:00
L0002410,INV-2024-001175,INV,,2024-03-21,REP-016,CUST-00263,Egypt,CN-FIB-100,1.0,113791.92,0.1047,101877.91,EGP,2026-01-05 06:00:00
L0018587,INV-2025-009020,INV,,2025-04-06,REP-047,CUST-00617,Saudi Arabia,CL-IAAS-S,2.0,6750.0,0.0494,12833.1,SAR,2026-01-05 06:00:00
L0017317,INV-2025-008376,INV,,2025-03-16,REP-043,CUST-00672,Saudi Arabia,CL-BKP,1.0,4500.0,0.0177,4420.35,SAR,2026-01-05 06:00:00
L0021192,INV-2025-010280,INV,,2025-06-06,REP-038,CUST-00604,Saudi Arabia, cn-mpls,1.0,33750.0,0.0975,30459.38,SAR,2026-01-05 06:00:00
L0014121,INV-2024-006801,INV,,2024-12-05,REP-068,CUST-00952,Oman,CL-IAAS-S,2.0,692.1,0.0917,1257.27,OMR,2026-01-05 06:00:00
L0014184,INV-2025-006833,INV,,2025-01-06,REP-003,CUST-00057,Egypt,DV-AP,1.0,22355.42,0.0792,20584.87,EGP,2026-01-05 06:00:00
L0008698,INV-2024-004233,INV,,2024-08-20,REP-059,CUST-00782,UAE,CL-IAAS-L,2.0,27543.75,0.1894,44653.93,AED,2026-01-05 06:00:00
L0012925,INV-2024-006216,INV,,2024-12-29,REP-016,CUST-00096,Egypt,CN-FIB-100,1.0,114633.36,0.1644,95787.64,EGP,2026-01-05 06:00:00
L0026139,INV-2025-012672,INV,,2025-10-21,REP-018,CUST-00072,Egypt,CL-BKP,1.0,59472.72,0.1095,52960.46,EGP,2026-01-05 06:00:00
L0006473,INV-2024-003185,INV,,2024-06-06,REP-053,CUST-00719,UAE,CY-EDR,1.0,11017.5,0.0646,10305.77,AED,2026-01-05 06:00:00
L0003223,INV-2024-001582,INV,,2024-03-21,REP-069,CUST-00941,Oman,DV-AP,6.0,173.02,0.0133,1024.31,OMR,2026-01-05 06:00:00
L0019896,INV-2025-009661,INV,,2025-05-30,REP-046,CUST-00493,Saudi Arabia,CL-IAAS-S,1.0,6750.0,0.1147,5975.78,SAR,2026-01-05 06:00:00
L0021614,INV-2025-010507,INV,,2025-06-06,REP-083,CUST-00743,UAE,DV-AP,1.0,1652.62,0.0682,1539.91,AED,2026-01-05 06:00:00
L0000769,INV-2024-000362,INV,,2024-01-23,REP-059,CUST-00801,UAE,CL-IAAS-L,1.0,27543.75,0.1939,22203.02,AED,2026-01-05 06:00:00
L0029229,INV-2025-014186,INV,,2025-12-25,REP-019,CUST-00135,Egypt,CL-BKP,2.0,60544.44,0.0175,118969.82,EGP,2026-01-05 06:00:00
L0017869,INV-2025-008645,INV,,2025-04-27,REP-015,CUST-00278,Egypt,CN-SDWAN,1.0,176878.8,0.0337,170917.98,EGP,2026-01-05 06:00:00
L0026620,INV-2025-012917,INV,,2025-10-08,REP-043,CUST-00482,Saudi Arabia,CL-BKP,2.0,4500.0,0.082,8262.0,SAR,2026-01-05 06:00:00
L0018605,INV-2025-009028,INV,,2025-04-27,REP-047,CUST-00470,Saudi Arabia,CN-SDWAN,1.0,13500.0,0.0297,13099.05,SAR,2026-01-05 06:00:00
L0005620,INV-2024-002759,INV,,2024-06-07,REP-008,CUST-00036,Egypt,MS-HELP,1.0,230960.16,0.0629,216432.77,EGP,2026-01-05 06:00:00
L0018852,INV-2025-009129,INV,,2025-04-22,REP-049,CUST-00804,UAE,CL-BKP,2.0,4407.0,0.1907,7133.17,AED,2026-01-05 06:00:00
L0010558,INV-2024-005120,INV,,2024-10-15,REP-027,CUST-00339,Egypt,CL-BKP,1.0,58395.6,0.2235,45344.18,EGP,2026-01-05 06:00:00
L0018839,INV-2025-009123,INV,,2025-04-27,REP-073,CUST-00783,UAE,DV-RTR,5.0,4039.75,0.1644,16878.08,AED,2026-01-05 06:00:00
L0003018,INV-2024-001475,INV,,2024-03-08,REP-054,CUST-00749,UAE,CY-FW,2.0,22035.0,0.1235,38627.36,AED,2026-01-05 06:00:00
L0002540,INV-2024-001246,INV,,2024-03-01,REP-022,CUST-00374,Egypt,DV-AP,1.0,21335.98,0.1763,17574.45,EGP,2026-01-05 06:00:00
L0030374,INV-2025-014711,INV,,2025-12-07,REP-063,CUST-00813,UAE,DV-AP,11.0,1652.62,0.1607,15257.48,AED,2026-01-05 06:00:00
L0006054,INV-2024-002987,INV,,2024-06-07,REP-031,CUST-00436,Saudi Arabia,CL-IAAS-L,2.0,28125.0,0.0922,51063.75,SAR,2026-01-05 06:00:00
L0004483,INV-2024-002190,INV,,2024-05-08,REP-009,CUST-00032,Egypt,MS-HELP,1.0,229846.56,0.0756,212470.16,EGP,2026-01-05 06:00:00
L0029220,INV-2025-014181,INV,,2025-12-28,REP-019,CUST-00268,Egypt,CL-IAAS-S,1.0,90816.66,0.0433,86884.3,EGP,2026-01-05 06:00:00
L0024144,INV-2025-011717,INV,,2025-08-17,REP-089,CUST-00799,UAE,MS-HELP,1.0,17628.0,0.2652,12953.05,AED,2026-01-05 06:00:00
L0024381,INV-2025-011824,INV,,2025-09-30,REP-008,CUST-00064,Egypt,MS-HELP,4.0,240295.68,0.111,854491.44,EGP,2026-01-05 06:00:00
L0013168,INV-2024-006354,INV,,2026-10-21,REP-025,CUST-00344,Egypt,DV-RTR,2.0,52540.29,0.1771,86470.81,EGP,2026-01-05 06:00:00
L0028136,INV-2025-013638,INV,,2025-11-06,REP-043,CUST-00671,Saudi Arabia,PS-IMPL,2.0,3000.0,0.0405,5757.0,SAR,2026-01-05 06:00:00
L0010039,INV-2024-004868,INV,,2024-09-02,REP-067,CUST-00883,Oman,CY-EDR,1.0,1153.5,0.0458,1100.67,OMR,2026-01-05 06:00:00
L0010672,INV-2024-005160,INV,,27/10/2024,REP-035,CUST-00405,Saudi Arabia,PS-TRN,1.0,5625.0,0.0919,5108.06,SAR,2026-01-05 06:00:00
L0006205,INV-2024-003053,INV,,2024-06-30,REP-040,CUST-00533,Saudi Arabia,CN-SDWAN,1.0,13500.0,0.034,13041.0,SAR,2026-01-05 06:00:00
L0025184,INV-2025-012199,INV,,2025-09-28,REP-043,CUST-00499,Saudi Arabia,MS-HELP,1.0,18000.0,0.0766,16621.2,SAR,2026-01-05 06:00:00
L0002379,INV-2024-001155,INV,,2024-03-21,REP-014,CUST-00285,Egypt,DV-AP,3.0,21335.98,0.0021,63873.52,EGP,2026-01-05 06:00:00
L0004949,INV-2024-002429,INV,,2024-05-27,REP-037,CUST-00384,Saudi Arabia,CN-FIB-100,3.0,9000.0,0.0974,24370.2,SAR,2026-01-05 06:00:00
L0001897,INV-2024-000926,INV,,2024-02-15,REP-057,CUST-00783,UAE,DV-SW48,1.0,8079.5,0.1406,6943.52,AED,2026-01-05 06:00:00
L0014373,INV-2025-006909,INV,,2025-01-09,REP-013,CUST-00121,Egypt,CY-EDR,1.0,149036.1,0.0339,143983.78,EGP,2026-01-05 06:00:00
L0028749,INV-2025-013928,INV,,2025-11-30,REP-067,CUST-00941,Oman,CN-FIB-100,1.0,922.8,0.0523,874.54,OMR,2026-01-05 06:00:00
L0009791,INV-2024-004752,INV,,2024-09-13,REP-056,CUST-00757,UAE,MS-NOC,2.0,44070.0,0.0939,79863.65,AED,2026-01-05 06:00:00
L0017667,INV-2025-008545,INV,,2025-03-27,REP-074,CUST-00965,Oman,MS-HELP,1.0,1845.6,0.0,1845.6,OMR,2026-01-05 06:00:00
L0018157,INV-2025-008801,INV,,2025-04-30,REP-026,CUST-00335,Egypt,DV-SW48,1.0,108092.6,0.1593,90873.45,EGP,2026-01-05 06:00:00
L0012331,INV-2024-005941,INV,,2024-11-11,REP-056,CUST-00736,UAE,MS-HELP,1.0,17628.0,0.1034,15805.26,AED,2026-01-05 06:00:00
L0028408,INV-2025-013776,INV,,2025-11-23,REP-055,CUST-00738,UAE,cn-fib-100 ,2.0,8814.0,0.0797,16223.05,AED,2026-01-05 06:00:00
L0001350,INV-2024-000667,INV,,2024-02-26,REP-023,CUST-00365,Egypt,DV-RTR,6.0,33990.0,0.1816,166904.5,EGP,2026-01-05 06:00:00
L0012967,INV-2024-006242,INV,,2024-12-11,REP-017,CUST-00184,Egypt,CN-FIB-100,1.0,114633.36,0.0519,108683.89,EGP,2026-01-05 06:00:00
L0009930,INV-2024-004812,INV,,2024-09-30,REP-063,CUST-00780,UAE, cy-edr,1.0,11017.5,0.1826,9005.7,AED,2026-01-05 06:00:00
L0008971,INV-2024-004358,INV,,2024-09-02,REP-006,CUST-00067,Egypt,CL-BKP,1.0,57884.28,0.1109,51464.91,EGP,2026-01-05 06:00:00
L0026777,INV-2025-013004,INV,,2025-10-25,REP-050,CUST-00713,UAE,CN-SDWAN,1.0,13221.0,0.1163,11683.4,AED,2026-01-05 06:00:00
L0022370,INV-2025-010882,INV,,2025-07-30,REP-026,CUST-00343,Egypt,DV-SW48,2.0,108957.2,0.2202,169929.65,EGP,2026-01-05 06:00:00
L0028818,INV-2025-013969,INV,,2025-11-23,REP-080,CUST-00822,Oman,CN-FIB-100,1.0,922.8,0.0664,861.53,OMR,2026-01-05 06:00:00
L0026868,INV-2025-013036,INV,,2025-10-27,REP-056,CUST-00734,UAE,CL-IAAS-S,3.0,6610.5,0.0632,18578.15,AED,2026-01-05 06:00:00
L0006441,INV-2024-003176,INV,,2024-06-07,REP-053,CUST-00757,UAE,CY-EDR,1.0,11017.5,0.0484,10484.25,AED,2026-01-05 06:00:00
L0007670,INV-2024-003737,INV,,2024-07-11,REP-057,CUST-00811,UAE,CL-BKP,17.0,4407.0,0.1506,63636.2,AED,2026-01-05 06:00:00
L0002326,INV-2024-001124,INV,,2024-03-30,REP-011,CUST-00314,Egypt,CL-PROD,1.0,71119.95,0.0711,66063.32,EGP,2026-01-05 06:00:00
L0001177,INV-2024-000569,INV,,2024-02-19,REP-015,CUST-00278,Egypt,CL-BKP,1.0,37080.0,0.1291,32292.97,EGP,2026-01-05 06:00:00
L0008275,INV-2024-004049,INV,,2024-08-06,REP-026,CUST-00332,Egypt,CN-FIB-100,3.0,114771.84,0.1776,283165.08,EGP,2026-01-05 06:00:00
L0007060,INV-2024-003456,INV,,2024-07-19,REP-016,CUST-00118,Egypt,PS-IMPL,3.0,38758.16,0.0953,105193.52,EGP,2026-01-05 06:00:00
L0014110,INV-2024-006795,INV,,2024-12-03,REP-067,CUST-00942,Oman,CL-BKP,2.0,461.4,0.0498,876.84,OMR,2026-01-05 06:00:00
L0020415,INV-2025-009922,INV,,2025-06-14,REP-002,CUST-00062,Egypt,CN-FIB-100,3.0,120257.04,0.1191,317803.28,EGP,2026-01-05 06:00:00
L0010528,INV-2024-005105,INV,,2024-10-30,REP-026,CUST-00335,Egypt,CL-BKP,1.0,58395.6,0.2078,46260.99,EGP,2026-01-05 06:00:00
L0004074,INV-2024-002006,INV,,2024-04-06,REP-051,CUST-00728,UAE,CN-MPLS,2.0,33052.5,0.1434,56625.54,AED,2026-01-05 06:00:00
L0019563,INV-2025-009494,INV,,2025-05-06,REP-027,CUST-00362,Egypt,CL-BKP,1.0,59916.6,0.1965,48142.99,EGP,2026-01-05 06:00:00
L0000754,INV-2024-000356,INV,,2024-01-06,REP-058,CUST-00785,UAE,CY-FW,1.0,22035.0,0.1935,17771.23,AED,2026-01-05 06:00:00
L0002969,INV-2024-001458,INV,,2024-03-12,REP-050,CUST-00744,UAE,CN-FIB-100,1.0,8814.0,0.1554,7444.3,AED,2026-01-05 06:00:00
